NU_INSCRICAO;NU_ANO;TP_COR_RACA;CO_MUNICIPIO_PROVA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q007;Q021;Q020;Q023
210058489765;2023;1;3541000;477,7;574,8;595,2;547,5;620,0;M;B;B;-
210058797785;2023;3;3541000;;;;;;F;B;A;-
210058202136;2023;0;3541000;;;;;;B;A;B;-
210058507559;2023;1;3541000;550,9;526,8;567,5;616,6;600,0;C;B;B;-
210058791168;2023;2;3541000;425,0;469,1;480,3;422,3;620,0;C;A;B;-
210059570747;2023;1;3541000;528,2;488,2;507,1;561,8;760,0;B;C;B;-
210060751803;2023;3;3541000;423,3;492,9;527,5;665,8;580,0;C;A;B;-
210060784064;2023;1;3541000;447,5;522,8;468,8;593,1;420,0;E;A;B;-
210059234885;2023;1;3541000;0,0;511,1;531,3;0,0;540,0;D;B;A;-
210060711103;2023;2;3541000;617,4;680,3;638,0;688,8;860,0;E;C;B;-
210058997451;2023;1;3541000;512,9;564,2;563,3;609,0;620,0;D;B;B;-
210059275981;2023;3;3541000;;;;;;C;A;B;-
210059404817;2023;1;3541000;572,3;586,0;564,2;761,7;680,0;C;B;B;-
210059427705;2023;1;3541000;426,7;490,3;492,8;414,9;540,0;D;A;B;-
210058634849;2023;3;3541000;;508,3;567,3;;0,0;D;A;B;-
210059384530;2023;1;3541000;502,5;328,0;439,3;588,4;720,0;D;A;B;-
210060319809;2023;3;3541000;572,5;571,2;579,0;589,0;360,0;G;B;B;-
210060435242;2023;1;3541000;;;;;;A;A;B;-
210060838676;2023;3;3541000;;;;;;E;B;B;-
210059468894;2023;5;3541000;461,5;498,2;505,8;406,1;640,0;C;B;B;-
210059364793;2023;1;3541000;422,5;409,4;486,6;510,2;400,0;E;B;B;-
210059193724;2023;1;3541000;550,8;593,3;633,2;743,6;740,0;H;B;B;-
210058426137;2023;3;3541000;393,8;501,9;527,7;528,2;700,0;B;A;B;-
210060932686;2023;1;3541000;547,6;591,4;471,7;668,0;580,0;C;A;B;-
210060963500;2023;5;3541000;442,1;541,0;525,7;578,6;680,0;C;A;B;-
210060849918;2023;1;3541000;;;;;;B;B;B;-
210059543517;2023;1;3541000;;;;;;C;A;B;-
210058584151;2023;3;3541000;;;;;;K;B;B;-
210059717317;2023;1;3541000;423,8;490,5;479,1;382,8;440,0;D;B;B;-
210058634942;2023;3;3541000;572,6;536,5;524,9;551,9;620,0;E;C;B;-
210059459186;2023;1;3541000;461,8;583,4;585,5;563,5;740,0;E;A;B;-
210059676214;2023;3;3541000;398,0;493,4;479,2;332,7;400,0;A;A;B;-
210059977499;2023;3;3541000;;;;;;D;A;B;-
210060293715;2023;1;3541000;536,7;570,5;560,7;526,3;720,0;F;A;B;-
210059717304;2023;3;3541000;488,1;582,1;499,7;503,6;680,0;B;A;B;-
210059468942;2023;1;3541000;;;;;;C;B;B;-
210059265036;2023;3;3541000;;;;;;D;B;B;-
210060932624;2023;1;3541000;443,6;585,3;552,7;530,6;560,0;E;B;B;-
210058191867;2023;3;3541000;;;;;;B;A;B;-
210058818377;2023;4;3541000;503,4;629,9;559,5;701,7;740,0;I;D;B;-
210059062259;2023;3;3541000;;450,5;514,2;;480,0;C;A;B;-
210060711210;2023;3;3541000;598,1;567,7;622,9;673,1;680,0;H;C;B;-
210059077139;2023;1;3541000;436,1;523,5;489,5;499,8;320,0;I;B;B;-
210058221898;2023;3;3541000;;490,0;467,7;;460,0;D;A;B;-
210060827003;2023;1;3541000;522,1;565,6;525,8;533,6;600,0;E;B;B;-
210059365851;2023;3;3541000;461,6;345,8;357,3;389,4;280,0;B;A;B;-
210058971746;2023;1;3541000;440,6;491,6;512,9;427,2;580,0;G;B;B;-
210058177469;2023;3;3541000;;;;;;G;C;B;-
210059460414;2023;2;3541000;;;;;;B;B;B;-
210059558859;2023;1;3541000;493,2;584,2;502,7;536,8;780,0;B;A;B;-
210058426200;2023;3;3541000;402,0;428,7;421,6;386,4;520,0;E;B;B;-
210060054830;2023;1;3541000;566,6;678,6;598,2;669,0;940,0;G;B;B;-
210059501559;2023;1;3541000;530,3;548,6;560,2;646,1;880,0;G;A;B;-
210058293382;2023;3;3541000;468,8;498,2;451,5;582,3;560,0;C;A;B;-
210060054789;2023;3;3541000;;;;;;F;B;B;-
210060587842;2023;1;3541000;555,4;569,4;567,2;613,8;580,0;D;A;B;-
210060433887;2023;1;3541000;524,0;560,9;501,3;474,8;460,0;A;A;A;-
210060028679;2023;3;3541000;550,6;488,7;463,2;597,7;400,0;H;C;B;-
210058052577;2023;3;3541000;;;;;;B;A;B;-
210059853798;2023;2;3541000;;;;;;F;A;B;-
210059304240;2023;1;3541000;;;;;;D;B;B;-
210058784804;2023;1;3541000;482,7;443,5;599,6;383,1;840,0;D;B;B;-
210060868932;2023;1;3541000;451,1;529,3;305,2;405,7;340,0;D;B;B;-
210059504573;2023;2;3541000;506,0;486,9;553,1;406,0;580,0;C;A;B;-
210060763115;2023;1;3541000;444,1;546,5;569,8;409,9;660,0;E;B;B;-
210060204047;2023;1;3541000;;;;;;E;B;B;-
210060162877;2023;2;3541000;;503,0;548,6;;680,0;B;A;B;-
210058649208;2023;1;3541000;476,4;527,4;557,6;663,3;840,0;C;B;B;-
210059704407;2023;3;3541000;528,3;614,7;579,9;637,8;940,0;H;B;B;-
210060417913;2023;3;3541000;;;;;;B;A;A;-
210060435411;2023;3;3541000;662,6;669,4;609,6;696,0;840,0;H;D;B;-
210060829002;2023;3;3541000;537,9;470,3;485,0;466,9;800,0;C;A;B;-
210060414635;2023;3;3541000;360,5;459,2;453,7;486,4;320,0;C;A;B;-
210060901806;2023;1;3541000;;;;;;C;A;B;-
210059454009;2023;3;3541000;;;;;;B;A;B;-
210059689299;2023;1;3541000;505,7;505,4;546,6;534,1;600,0;D;B;B;-
210058649143;2023;1;3541000;;;;;;B;A;B;-
210059799565;2023;3;3541000;460,9;612,4;558,6;608,5;680,0;C;A;B;-
210058547658;2023;1;3541000;579,4;577,8;588,6;623,1;840,0;Q;C;B;-
210058243204;2023;2;3541000;540,0;641,0;586,5;593,8;840,0;C;B;B;-
210058818483;2023;1;3541000;520,6;609,2;601,6;730,3;820,0;G;B;B;-
210060123708;2023;3;3541000;530,3;525,6;509,8;490,7;600,0;A;A;A;-
210059276224;2023;1;3541000;531,6;593,1;552,8;538,0;620,0;C;B;B;-
210060901949;2023;1;3541000;;;;;;G;A;B;-
210059448394;2023;1;3541000;663,4;607,2;579,0;771,1;840,0;E;A;B;-
210059165844;2023;3;3541000;521,8;547,3;571,8;560,0;680,0;B;A;A;-
210059167798;2023;1;3541000;548,4;546,3;591,3;501,3;720,0;G;B;B;-
210060028705;2023;3;3541000;471,7;390,3;398,2;527,7;360,0;E;A;B;-
210058784837;2023;1;3541000;487,7;521,9;457,2;454,1;600,0;M;D;B;-
210059154502;2023;1;3541000;429,4;480,0;549,1;618,6;680,0;D;B;B;-
210058509113;2023;3;3541000;561,6;568,5;553,3;521,7;540,0;B;B;B;-
210059129279;2023;2;3541000;456,7;567,1;537,6;521,3;780,0;B;A;B;-
210059139801;2023;1;3541000;;;;;;C;A;B;-
210060805411;2023;1;3541000;603,2;604,9;596,2;680,9;880,0;I;C;B;-
210059561025;2023;1;3541000;;;;;;G;A;B;-
210059475592;2023;1;3541000;510,2;551,1;588,2;626,8;720,0;J;B;B;-
210059447450;2023;1;3541000;444,3;536,3;516,5;448,9;760,0;F;B;B;-
210060805347;2023;3;3541000;415,9;340,0;380,3;363,5;420,0;G;B;B;-
210060056928;2023;1;3541000;;;;;;I;B;B;-
210059409171;2023;3;3541000;578,5;613,9;618,2;494,0;840,0;B;A;B;-
210060940587;2023;2;3541000;;;;;;D;A;B;-
210060880491;2023;1;3541000;;;;;;C;B;B;-
210060940693;2023;3;3541000;;;;;;C;A;B;-
210058472360;2023;2;3541000;;;;;;C;A;B;-
210058792205;2023;3;3541000;565,6;603,5;549,7;699,0;680,0;F;C;B;-
210059504648;2023;5;3541000;;;;;;B;B;B;-
210060265735;2023;1;3541000;545,9;524,8;550,6;547,8;860,0;E;D;B;-
210059435422;2023;1;3541000;566,3;563,9;558,7;734,8;580,0;G;B;B;-
210059373709;2023;1;3541000;;;;;;D;B;B;-
210060902008;2023;2;3541000;446,5;474,2;500,9;518,4;540,0;G;A;B;-
210059351060;2023;1;3541000;594,8;627,9;592,2;674,7;800,0;O;C;B;-
210059448457;2023;1;3541000;479,1;429,3;519,3;463,2;360,0;B;B;B;-
210059910267;2023;3;3541000;;;;;;D;A;B;-
210060508643;2023;1;3541000;527,5;505,2;516,3;559,3;560,0;C;C;B;-
210060942831;2023;1;3541000;537,5;624,1;583,8;719,4;880,0;C;B;B;-
210060621078;2023;3;3541000;;;;;;C;B;B;-
210059379348;2023;1;3541000;568,2;560,2;556,1;617,5;720,0;H;B;B;-
210060428117;2023;3;3541000;487,3;588,4;557,4;703,7;620,0;B;A;A;-
210060963752;2023;2;3541000;;;;;;A;A;B;-
210060418092;2023;2;3541000;552,4;507,4;601,9;627,0;580,0;C;B;B;-
210060311641;2023;1;3541000;;;;;;C;B;B;-
210059530949;2023;3;3541000;430,4;305,7;376,8;442,0;360,0;C;A;B;-
210060435553;2023;1;3541000;;;;;;B;A;B;-
210059154936;2023;1;3541000;560,9;601,9;602,1;518,1;640,0;F;B;B;-
210059368006;2023;3;3541000;447,3;513,2;483,5;442,3;540,0;D;C;B;-
210058151175;2023;1;3541000;454,0;575,6;632,6;646,3;880,0;G;B;B;-
210058462959;2023;2;3541000;416,3;502,1;460,7;392,4;300,0;M;D;B;-
210059222199;2023;1;3541000;;;;;;C;A;B;-
210059503788;2023;1;3541000;507,0;637,3;604,4;750,3;720,0;I;C;B;-
210059396205;2023;2;3541000;462,6;530,1;491,5;522,5;760,0;C;B;B;-
210058445343;2023;3;3541000;;;;;;C;B;B;-
210059490736;2023;2;3541000;;;;;;D;A;B;-
210059422380;2023;1;3541000;528,1;590,7;512,6;498,5;720,0;O;C;B;-
210059650362;2023;2;3541000;;;;;;F;B;B;-
210060601346;2023;3;3541000;565,8;585,0;511,1;684,5;520,0;E;C;B;-
210060892274;2023;3;3541000;;;;;;A;A;B;-
210060555204;2023;3;3541000;;;;;;D;A;B;-
210059358807;2023;3;3541000;334,7;556,6;538,7;396,6;520,0;F;B;B;-
210059012792;2023;3;3541000;436,6;467,9;464,9;429,5;380,0;E;B;B;-
210060323505;2023;1;3541000;;;;;;D;A;B;-
210058166619;2023;2;3541000;516,0;583,6;594,0;502,8;440,0;B;A;B;-
210059365246;2023;1;3541000;398,6;448,8;470,0;413,0;540,0;C;B;B;-
210058435931;2023;3;3541000;391,1;461,0;471,7;361,5;380,0;A;A;B;-
210061466505;2023;1;3541000;513,2;541,3;532,8;572,8;700,0;K;D;B;-
210058509266;2023;2;3541000;538,3;347,1;472,3;395,8;520,0;G;B;B;-
210060805548;2023;1;3541000;;;;;;B;B;B;-
210061053955;2023;2;3541000;;;;;;C;A;B;-
210058657395;2023;2;3541000;381,8;487,6;492,5;440,4;540,0;C;A;B;-
210059469392;2023;3;3541000;510,9;617,3;564,2;597,0;860,0;H;B;B;-
210060498137;2023;1;3541000;;;;;;C;B;B;-
210058700899;2023;3;3541000;630,2;736,8;641,6;675,0;880,0;N;C;B;-
210059531231;2023;1;3541000;577,5;623,2;578,3;764,9;680,0;D;B;B;-
210058711458;2023;1;3541000;582,4;627,4;570,1;539,0;520,0;A;B;B;-
210058722729;2023;1;3541000;561,0;655,3;638,8;640,0;660,0;Q;C;B;-
210060283578;2023;2;3541000;486,8;584,5;552,6;499,0;800,0;B;B;B;-
210060267940;2023;1;3541000;505,1;606,4;524,6;513,3;500,0;B;B;B;-
210059349838;2023;3;3541000;561,2;695,8;614,4;634,4;900,0;C;B;B;-
210060435671;2023;1;3541000;653,7;601,0;555,1;778,5;600,0;P;D;B;-
210058296750;2023;2;3541000;;;;;;B;A;B;-
210059025813;2023;1;3541000;493,2;395,9;449,9;448,5;500,0;B;B;B;-
210059319613;2023;3;3541000;;;;;;A;B;B;-
210059415155;2023;1;3541000;407,5;497,2;546,0;498,8;740,0;D;A;B;-
210059321793;2023;3;3541000;;543,6;474,0;;580,0;C;A;A;-
210061466522;2023;4;3541000;502,7;579,1;579,9;695,0;520,0;B;B;B;-
210059263417;2023;0;3541000;;;;;;B;A;B;-
210059012863;2023;3;3541000;;;;;;D;A;B;-
210059250373;2023;2;3541000;;;;;;A;A;A;-
210059196092;2023;1;3541000;;;;;;D;A;B;-
210059409393;2023;2;3541000;521,7;562,2;527,7;534,2;880,0;C;A;B;-
210059239243;2023;1;3541000;;;;;;C;A;B;-
210059345780;2023;1;3541000;444,5;544,6;561,1;409,3;580,0;D;E;B;-
210059265519;2023;3;3541000;576,1;590,9;588,8;740,0;880,0;E;B;B;-
210060337341;2023;1;3541000;604,3;642,7;607,7;751,7;880,0;E;B;B;-
210060321621;2023;1;3541000;;;;;;D;A;B;-
210059691611;2023;1;3541000;;537,4;482,5;;0,0;A;A;B;-
210061136757;2023;1;3541000;352,7;524,6;593,5;554,0;520,0;D;B;B;-
210058987044;2023;1;3541000;;;;;;C;A;B;-
210058948493;2023;2;3541000;;;;;;D;A;B;-
210058509403;2023;1;3541000;;;;;;B;A;B;-
210058959341;2023;1;3541000;512,5;541,5;541,6;537,3;920,0;B;B;B;-
210060651046;2023;1;3541000;;;;;;B;A;B;-
210061466844;2023;1;3541000;529,4;393,6;350,5;552,7;400,0;E;C;B;-
210059196214;2023;1;3541000;368,5;420,3;430,5;481,3;480,0;B;A;B;-
210058948481;2023;1;3541000;574,7;627,2;588,8;651,2;900,0;E;B;B;-
210058987080;2023;3;3541000;;;;;;D;B;B;-
210061333489;2023;1;3541000;628,9;595,8;599,0;684,1;720,0;K;B;B;-
210061343346;2023;1;3541000;;;;;;C;A;B;-
210059025822;2023;1;3541000;;;;;;C;A;B;-
210058972126;2023;1;3541000;456,0;523,7;499,3;406,4;580,0;D;A;B;-
210059409445;2023;3;3541000;510,3;490,2;553,9;581,7;640,0;D;A;B;-
210061414907;2023;2;3541000;;;;;;B;A;B;-
210059517029;2023;1;3541000;;;;;;I;C;B;-
210060110921;2023;3;3541000;448,1;520,9;571,6;426,9;680,0;B;A;B;-
210059490876;2023;0;3541000;;;;;;B;A;B;-
210059140077;2023;1;3541000;569,4;631,2;603,4;653,8;920,0;N;C;B;-
210058266363;2023;2;3541000;435,7;483,6;499,1;497,9;600,0;I;B;B;-
210060795813;2023;3;3541000;561,2;545,0;513,1;647,8;740,0;B;A;B;-
210060764843;2023;1;3541000;431,0;458,4;374,4;459,6;360,0;D;B;B;-
210058121597;2023;3;3541000;550,6;675,9;628,4;743,5;600,0;F;A;B;-
210058948440;2023;3;3541000;;;;;;B;A;B;-
210058499849;2023;2;3541000;392,4;408,7;498,5;468,9;520,0;B;B;B;-
210058153697;2023;1;3541000;;;;;;B;A;B;-
210059155048;2023;3;3541000;;;;;;B;A;B;-
210060445191;2023;1;3541000;481,0;515,5;531,7;625,1;880,0;B;B;B;-
210060589840;2023;3;3541000;;;;;;B;A;B;-
210058733469;2023;1;3541000;545,4;538,6;563,4;648,7;660,0;G;C;B;-
210058549424;2023;3;3541000;;;;;;F;B;B;-
210059381707;2023;3;3541000;;;;;;E;A;B;-
210060456516;2023;1;3541000;490,8;501,8;535,7;551,1;420,0;B;A;B;-
210059787019;2023;1;3541000;523,6;490,2;517,7;587,0;520,0;C;A;B;-
210060296223;2023;3;3541000;394,0;638,8;593,7;550,5;800,0;G;B;B;-
210059435932;2023;4;3541000;491,6;460,3;543,7;456,8;740,0;B;B;B;-
210059327480;2023;1;3541000;605,3;497,7;536,0;650,4;660,0;G;B;B;-
210059340646;2023;2;3541000;515,6;538,7;465,9;361,8;480,0;D;A;B;-
210059224252;2023;1;3541000;422,4;519,7;467,4;440,2;760,0;B;B;B;-
210058532075;2023;2;3541000;496,9;544,8;549,6;550,8;520,0;D;A;B;-
210060703089;2023;1;3541000;;561,3;488,3;;0,0;E;D;B;-
210059532091;2023;1;3541000;;;;;;C;B;B;-
210059456349;2023;1;3541000;605,0;711,2;629,9;902,1;920,0;N;C;B;-
210058123779;2023;2;3541000;518,9;575,7;586,7;380,5;620,0;C;A;B;-
210060753718;2023;1;3541000;364,0;487,9;389,4;456,1;540,0;C;B;B;-
210060137166;2023;3;3541000;;;;;;D;B;B;-
210058427955;2023;3;3541000;546,4;555,4;592,6;510,0;760,0;H;C;B;-
210060557343;2023;3;3541000;450,9;510,8;490,4;374,3;400,0;I;C;B;-
210059368893;2023;3;3541000;521,2;546,2;573,5;554,7;680,0;D;B;B;-
210059342919;2023;3;3541000;;;;;;G;B;B;-
210060311977;2023;1;3541000;;;;;;E;B;B;-
210059538866;2023;1;3541000;692,3;616,0;573,5;710,1;680,0;O;B;B;-
210058578700;2023;1;3541000;521,3;556,6;574,7;530,1;680,0;D;A;B;-
210061075175;2023;3;3541000;393,8;494,7;507,5;638,3;480,0;D;A;B;-
210058578684;2023;3;3541000;436,0;539,1;542,1;415,7;420,0;B;A;B;-
210059169951;2023;1;3541000;;;;;;C;A;B;-
210060359771;2023;1;3541000;530,8;578,5;567,8;441,3;660,0;A;B;B;-
210060609195;2023;1;3541000;;;;;;D;A;B;-
210060599674;2023;3;3541000;;;;;;B;A;B;-
210058464555;2023;1;3541000;535,7;512,2;551,5;458,3;600,0;F;B;B;-
210060691937;2023;3;3541000;506,4;333,9;500,9;367,9;280,0;D;A;B;-
210059209416;2023;1;3541000;445,0;515,9;537,7;358,0;820,0;D;B;B;-
210060083508;2023;3;3541000;496,4;492,3;529,5;505,0;600,0;D;B;B;-
210061343478;2023;1;3541000;512,4;632,2;619,1;500,6;520,0;C;A;B;-
210059368285;2023;3;3541000;427,7;539,8;491,8;635,8;640,0;I;D;B;-
210058418559;2023;1;3541000;652,4;667,1;603,5;687,5;760,0;I;B;B;-
210059304757;2023;1;3541000;;;;;;G;A;B;-
210060682100;2023;1;3541000;466,1;415,8;485,1;400,8;480,0;E;B;B;-
210059064766;2023;1;3541000;464,1;483,4;514,5;515,1;560,0;C;A;B;-
210059434699;2023;3;3541000;382,4;523,1;463,2;528,3;580,0;C;B;B;-
210060193396;2023;1;3541000;536,5;630,9;611,0;697,7;760,0;B;C;B;-
210058921852;2023;1;3541000;498,1;519,5;532,9;603,8;0,0;G;A;B;-
210060206436;2023;1;3541000;436,1;425,2;448,8;404,2;440,0;C;A;A;-
210058921873;2023;1;3541000;567,8;600,4;600,2;688,4;860,0;B;C;B;-
210058658254;2023;3;3541000;555,3;521,6;568,5;598,8;900,0;D;B;B;-
210059471542;2023;3;3541000;432,8;571,7;562,4;648,4;660,0;C;B;B;-
210059079705;2023;1;3541000;594,9;604,7;600,2;638,5;580,0;E;B;B;-
210060662607;2023;1;3541000;;;;;;C;B;B;-
210061416542;2023;3;3541000;538,4;612,0;596,9;532,7;820,0;A;A;B;-
210060693353;2023;1;3541000;570,8;576,5;595,7;714,1;680,0;G;C;B;-
210059505354;2023;3;3541000;506,1;623,8;614,2;568,3;720,0;C;A;B;-
210059505363;2023;1;3541000;656,6;670,6;666,9;771,4;820,0;P;C;B;-
210058832624;2023;2;3541000;367,7;511,1;506,4;610,9;560,0;A;A;B;-
210058519073;2023;1;3541000;542,6;569,3;540,2;609,3;680,0;E;C;B;-
210058832384;2023;1;3541000;500,2;579,2;544,7;354,4;360,0;B;C;B;-
210058612949;2023;3;3541000;398,3;610,0;573,9;570,2;640,0;E;B;B;-
210058685484;2023;1;3541000;529,8;569,2;653,1;577,5;760,0;C;A;B;-
210059665792;2023;1;3541000;436,0;508,9;545,9;535,8;860,0;D;B;B;-
210059691856;2023;3;3541000;519,3;524,3;529,8;527,7;500,0;B;A;B;-
210061044296;2023;1;3541000;425,7;473,7;481,6;573,8;760,0;D;A;B;-
210059520487;2023;3;3541000;465,9;431,5;490,6;542,8;620,0;I;B;B;-
210060312039;2023;3;3541000;495,5;568,4;594,1;679,6;760,0;G;C;B;-
210060682353;2023;1;3541000;;;;;;B;A;B;-
210060693511;2023;1;3541000;501,7;539,2;492,5;563,1;540,0;B;A;B;-
210059576532;2023;2;3541000;481,2;524,6;445,8;466,7;600,0;B;B;B;-
210060663113;2023;1;3541000;0,0;525,5;557,0;0,0;360,0;D;B;B;-
210059105620;2023;3;3541000;565,7;523,9;560,2;644,4;780,0;B;A;B;-
210061075293;2023;2;3541000;;;;;;A;A;B;-
210061044389;2023;1;3541000;568,5;601,8;614,9;726,4;620,0;E;B;B;-
210059209475;2023;3;3541000;;;;;;E;B;B;-
210060713172;2023;1;3541000;652,9;716,9;629,4;772,4;640,0;O;B;B;-
210060165438;2023;2;3541000;524,7;539,8;545,3;608,4;780,0;D;A;B;-
210059519163;2023;1;3541000;478,0;558,4;482,1;434,1;0,0;D;B;B;-
210059322097;2023;3;3541000;572,4;588,5;587,4;535,4;580,0;D;B;B;-
210060345883;2023;1;3541000;563,2;635,5;669,8;552,0;800,0;B;B;B;-
210058549599;2023;1;3541000;416,5;584,5;449,8;541,6;600,0;F;A;B;-
210058638237;2023;1;3541000;;;;;;E;B;B;-
210060345903;2023;1;3541000;462,9;534,1;527,4;502,6;880,0;D;A;B;-
210060994467;2023;1;3541000;522,8;511,0;511,3;560,1;600,0;H;C;B;-
210060994469;2023;3;3541000;562,1;508,6;492,3;373,9;560,0;B;A;B;-
210060683763;2023;1;3541000;587,4;342,5;323,4;568,6;440,0;D;A;B;-
210058076890;2023;1;3541000;573,1;668,4;594,7;542,8;720,0;B;C;B;-
210058987358;2023;1;3541000;438,3;474,9;504,4;499,6;520,0;C;A;B;-
210058401276;2023;3;3541000;518,6;525,0;517,3;636,3;460,0;C;B;B;-
210059532392;2023;1;3541000;;;;;;J;B;B;-
210059452888;2023;1;3541000;433,0;547,0;556,7;520,8;780,0;B;A;B;-
210058076901;2023;3;3541000;509,3;521,5;577,8;378,9;600,0;H;B;B;-
210061376159;2023;1;3541000;553,4;615,8;621,9;526,4;580,0;F;A;B;-
210058076939;2023;0;3541000;512,2;562,8;531,8;517,8;660,0;C;C;B;-
210059116748;2023;3;3541000;417,4;401,4;434,4;371,8;0,0;G;B;B;-
210059105646;2023;2;3541000;;;;;;E;B;B;-
210059051946;2023;3;3541000;456,3;400,6;531,2;450,5;600,0;F;B;B;-
210060743975;2023;3;3541000;488,0;522,3;531,4;556,9;620,0;I;B;B;-
210058464697;2023;1;3541000;;;;;;B;B;B;-
210060044410;2023;3;3541000;470,0;503,4;510,0;554,4;680,0;D;B;B;-
210059155331;2023;2;3541000;534,5;559,4;558,9;577,2;720,0;G;B;B;-
210060098058;2023;3;3541000;702,0;632,6;660,5;836,0;600,0;G;C;B;-
210060763869;2023;1;3541000;;;;;;G;B;B;-
210060544977;2023;3;3541000;346,9;511,7;526,1;446,1;640,0;G;B;B;-
210058685604;2023;3;3541000;440,2;522,6;420,1;505,8;640,0;B;A;B;-
210060620750;2023;1;3541000;415,4;520,6;518,5;495,1;680,0;H;B;B;-
210061127228;2023;4;3541000;;;;;;D;B;B;-
210059453457;2023;1;3541000;456,8;471,3;471,9;464,4;640,0;B;A;B;-
210059466290;2023;3;3541000;468,2;594,4;479,2;492,0;600,0;A;A;B;-
210059267773;2023;3;3541000;540,2;577,7;581,5;493,1;760,0;D;C;B;-
210058696013;2023;1;3541000;604,5;707,8;643,2;651,4;840,0;G;C;B;-
210059678894;2023;3;3541000;;;;;;B;B;B;-
210059322168;2023;1;3541000;603,8;661,1;631,0;700,1;760,0;H;B;B;-
210058728423;2023;1;3541000;536,3;555,8;583,7;498,9;640,0;B;A;A;-
210058437682;2023;1;3541000;439,4;543,1;469,2;533,5;380,0;B;A;B;-
210059789209;2023;2;3541000;438,6;534,1;510,2;588,9;900,0;C;A;B;-
210059525928;2023;1;3541000;;;;;;J;B;B;-
210059525889;2023;0;3541000;;;;;;B;A;B;-
210059438195;2023;3;3541000;501,5;600,1;600,6;631,1;480,0;D;A;B;-
210060744037;2023;3;3541000;543,3;488,4;509,3;547,6;580,0;B;A;A;-
210059142339;2023;2;3541000;455,7;618,9;612,1;616,9;660,0;H;A;B;-
210058077062;2023;3;3541000;478,3;612,6;568,8;717,8;800,0;F;B;B;-
210060663284;2023;3;3541000;491,6;612,8;541,1;513,0;600,0;C;B;B;-
210060089481;2023;1;3541000;;;;;;G;A;B;-
210059583685;2023;3;3541000;554,7;492,3;527,9;655,4;340,0;C;A;B;-
210060368895;2023;1;3541000;552,2;492,7;522,4;518,4;680,0;B;B;B;-
210058613092;2023;1;3541000;495,1;567,2;538,3;523,9;720,0;G;B;B;-
210058701299;2023;3;3541000;480,5;470,3;541,0;621,8;600,0;G;C;B;-
210059088591;2023;3;3541000;;;;;;G;B;B;-
210058530116;2023;1;3541000;463,7;589,5;538,4;590,4;800,0;D;A;B;-
210061397331;2023;2;3541000;;;;;;F;A;B;-
210060642352;2023;1;3541000;488,5;592,8;525,3;384,5;660,0;C;B;B;-
210060632539;2023;1;3541000;536,9;545,7;551,4;702,7;740,0;C;B;B;-
210060754192;2023;1;3541000;551,5;584,0;552,2;624,2;600,0;H;C;B;-
210059437949;2023;2;3541000;447,9;488,0;499,2;379,1;520,0;D;B;B;-
210060139426;2023;3;3541000;;;;;;D;B;B;-
210060152511;2023;0;3541000;;;;;;O;B;B;-
210059054036;2023;3;3541000;502,5;579,8;516,5;438,9;560,0;C;A;B;-
210059367624;2023;3;3541000;;;;;;E;B;B;-
210059507316;2023;3;3541000;;;;;;C;B;B;-
210060180653;2023;0;3541000;;;;;;B;A;B;-
210060663329;2023;1;3541000;;;;;;E;C;B;-
210060653128;2023;3;3541000;;;;;;C;A;B;-
210060234905;2023;3;3541000;403,9;544,1;527,2;572,4;620,0;C;A;B;-
210058065654;2023;2;3541000;453,5;530,0;486,0;544,4;520,0;D;A;B;-
210059370523;2023;1;3541000;486,7;474,3;321,8;461,8;280,0;E;B;B;-
210058087304;2023;1;3541000;559,3;614,4;553,7;611,0;840,0;C;B;B;-
210059478197;2023;1;3541000;436,0;552,6;516,8;516,1;620,0;B;A;B;-
210060693672;2023;2;3541000;;;;;;C;A;B;-
210059774344;2023;1;3541000;;;;;;B;A;B;-
210059350396;2023;1;3541000;582,8;637,0;623,5;730,4;920,0;D;C;B;-
210061449217;2023;1;3541000;633,2;611,5;541,5;677,5;880,0;H;A;B;-
210059155505;2023;1;3541000;;;;;;D;C;B;-
210060072670;2023;1;3541000;408,5;359,9;531,9;591,0;560,0;E;A;B;-
210059320085;2023;2;3541000;505,5;571,2;546,3;456,4;740,0;B;A;B;-
210058420183;2023;2;3541000;532,7;570,4;620,5;637,3;600,0;J;A;B;-
210059296149;2023;1;3541000;;;;;;G;B;B;-
210058638485;2023;1;3541000;;;;;;G;B;B;-
210059309275;2023;1;3541000;;;;;;D;B;B;-
210060466271;2023;1;3541000;454,3;552,4;536,0;544,6;540,0;D;B;B;-
210060477496;2023;3;3541000;;;;;;C;A;B;-
210059761319;2023;3;3541000;;;;;;C;A;B;-
210060257989;2023;1;3541000;515,6;633,9;604,1;510,7;700,0;E;D;B;-
210058322046;2023;2;3541000;529,3;458,9;504,1;361,9;340,0;D;A;B;-
210059748253;2023;1;3541000;553,0;565,6;494,4;393,8;500,0;B;C;B;-
210060117613;2023;1;3541000;547,3;613,3;600,7;627,9;920,0;C;B;B;-
210058566994;2023;1;3541000;574,6;635,7;600,6;679,8;920,0;J;B;B;-
210060244896;2023;1;3541000;467,0;384,2;512,7;556,1;580,0;E;A;B;-
210060511234;2023;1;3541000;495,9;543,3;541,4;497,6;760,0;C;A;B;-
210058256575;2023;1;3541000;673,9;629,7;560,5;665,0;880,0;H;D;B;-
